Date/Time,Page,Kennziffer,Aktivität,Ort,User,Code,Referrer,Link,Benutzernamen.Column2,Status,Abfrage,Eingabe 1,Eingabe 2,Eingabe 3,Eingabe 4,Eingabe 5,Eingabe 6,Eingabe 7,Eingabe 8,Eingabe 9,Eingabe 10,Task,ResponsTask,Aufgabenniveau,Test,Testergebnis 1,Testergebnis 2
15/10/2021 11:09:57,EinfÃ¼hrungs-Tour,Einfuhrung,,einfuehrungs-tour,LBenutzer HE1021-934,HE1021-934,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/einfuehrungs-tour/,KA16LY,,,,,,,,,,,,,,,,,,
15/10/2021 11:10:03,Kraft,Kraft,,kraft-2,LBenutzer HE1021-934,HE1021-934,https://lenvi.l3hrit.de/einfuehrungs-tour/,https://lenvi.l3hrit.de/online-lernen/kraft-2/,KA16LY,,,,,,,,,,,,,,,,,,
15/10/2021 11:10:05,EinfÃ¼hrungs-Tour,Einfuhrung,,einfuehrungs-tour,LBenutzer HE1021-942,HE1021-942,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/einfuehrungs-tour/,MA31CE,,,,,,,,,,,,,,,,,,
15/10/2021 11:10:06,KS2b2K4_1A: Ausgehend Vektor Komponentengleichung aufstellen,KS2b2K4_1A, Ausgehend Vektor Komponentengleichung aufstellen,ks2b2k4_1a-ausgehend-vektor-komponentengleichung-aufstellen,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/ks2b2k4_1a-ausgehend-vektor-komponentengleichung-aufstellen/,FR19CA,,,,,,,,,,,,,,,,,,
15/10/2021 11:10:11,KS2b1: Mehrdimensionale Mehrkraftsysteme,KS2b1, Mehrdimensionale Mehrkraftsysteme,ks2b1-mehrdimensionale-mehrkraftsysteme,LBenutzer HE1021-933,HE1021-933,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b1-mehrdimensionale-mehrkraftsysteme/ks2b1b1_1a-zeichnen-von-additionen-im-dreidimensionalen-vektorraum/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b1-mehrdimensionale-mehrkraftsysteme/,SC24SY,,,,,,,,,,,,,,,,,,
15/10/2021 11:10:15,Kraft,Kraft,,kraft-2,LBenutzer HE1021-942,HE1021-942,https://lenvi.l3hrit.de/einfuehrungs-tour/,https://lenvi.l3hrit.de/online-lernen/kraft-2/,MA31CE,,,,,,,,,,,,,,,,,,
15/10/2021 11:10:18,KS2b1B2_1A: Berechnen von Additionen im dreidimensionalen Raum,KS2b1B2_1A, Berechnen von Additionen im dreidimensionalen Raum,ks2b1b2_1-berechnen-von-additionen-im-dreidimensionalen-raum,LBenutzer HE1021-933,HE1021-933,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b1-mehrdimensionale-mehrkraftsysteme/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b1-mehrdimensionale-mehrkraftsysteme/ks2b1b2_1-berechnen-von-additionen-im-dreidimensionalen-raum/,SC24SY,,,,,,,,,,,,,,,,,,
15/10/2021 11:10:22,KD2a4B2_1A: Zentripetalkraft und Gegenkraft einzeichnen,KD2a4B2_1A, Zentripetalkraft und Gegenkraft einzeichnen,kd2a4b2_1a-zentripetalkraft-und-gegenkraft-einzeichnen,LBenutzer HE1021-922,HE1021-922,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/kd2a4b2_1a-zentripetalkraft-und-gegenkraft-einzeichnen/,NI12KA,,,,,,,,,,,,,,,,,,
15/10/2021 11:10:22,KS2a5: Zerlegen von KrÃ¤ften,KS2a5, Zerlegen von KrÃ¤ften,ks2a5-zerlegen-von-kraeften,LBenutzer HE1021-924,HE1021-924,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a4-kraeftegleichgewicht/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a5-zerlegen-von-kraeften/,BE19UT,,,,,,,,,,,,,,,,,,
15/10/2021 11:10:22,KS2b2: Komponentengleichungen,KS2b2, Komponentengleichungen,ks2b2-komponentengleichungen,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/ks2b2k4_1a-ausgehend-vektor-komponentengleichung-aufstellen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/,FR19CA,,,,,,,,,,,,,,,,,,
15/10/2021 11:10:27,KS2b: Erarbeiten des Erweiterten Wissens,KS2b, Erarbeiten des Erweiterten Wissens,ks2b-erarbeiten-des-erweiterten-wissens,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/,FR19CA,,,,,,,,,,,,,,,,,,
15/10/2021 11:10:31,KS2f: Testen des Erweiterten Wissens,KS2f, Testen des Erweiterten Wissens,ks2f-testen-des-erweiterten-wissens,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2f-testen-des-erweiterten-wissens/,FR19CA,,,,,,,,,,,,,,,,,,
15/10/2021 11:10:35,KS2fV2: Testen des Erweiteren Wissens Version 2,KS2fV2, Testen des Erweiteren Wissens Version 2,ks2fv2-testen-des-erweiteren-wissens-version-2,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2f-testen-des-erweiterten-wissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2f-testen-des-erweiterten-wissens/ks2fv2-testen-des-erweiteren-wissens-version-2/,FR19CA,,,,,,,,,,,,,,,,,,
15/10/2021 11:10:37,KS2b1: Mehrdimensionale Mehrkraftsysteme,KS2b1, Mehrdimensionale Mehrkraftsysteme,ks2b1-mehrdimensionale-mehrkraftsysteme,LBenutzer HE1021-933,HE1021-933,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b1-mehrdimensionale-mehrkraftsysteme/ks2b1b2_1-berechnen-von-additionen-im-dreidimensionalen-raum/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b1-mehrdimensionale-mehrkraftsysteme/,SC24SY,,,,,,,,,,,,,,,,,,
15/10/2021 11:10:41,KD3a2: Haftreibung,KD3a2, Haftreibung,kd3a2-haftreibung,LBenutzer HE1021-936,HE1021-936,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/kd3a2-haftreibung/kd3a2b1_1a-haftreibung-berechnen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/kd3a2-haftreibung/,RI09JI,,,,,,,,,,,,,,,,,,
15/10/2021 11:10:43,KS2d: Ãœben des Erweiterten Wissens,KS2d, Ãœben des Erweiterten Wissens,ks2d-ueben-des-erweiterten-wissens,LBenutzer HE1021-933,HE1021-933,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b1-mehrdimensionale-mehrkraftsysteme/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2d-ueben-des-erweiterten-wissens/,SC24SY,,,,,,,,,,,,,,,,,,
15/10/2021 11:10:43,KD1c2Ãœ1_1: Einzeichnen einfacher Kraft,KD1c2U1_1, Einzeichnen einfacher Kraft,kd1c2ue1_1-einzeichnen-einfacher-kraft,LBenutzer HE1021-940,HE1021-940,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd1c-ueben-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd1c-ueben-des-grundwissens/kd1c2ue1_1-einzeichnen-einfacher-kraft/,GR04ST,,,,,,,,,,,,,,,,,,
15/10/2021 11:10:46,KD2a4K2_1A: Radius aus Zentripetalkraft berechnen,KD2a4K2_1A, Radius aus Zentripetalkraft berechnen,kd2a4k2_1a-radius-aus-zentripetalkraft-berechnen,LBenutzer HE1021-928,HE1021-928,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/kd2a4k2_1a-radius-aus-zentripetalkraft-berechnen/,FR28JO,,,,,,,,,,,,,,,,,,
15/10/2021 11:10:49,KS2d1Ãœ6_1: KrÃ¤ftegleichgewicht identifizieren,KS2d1U6_1, KrÃ¤ftegleichgewicht identifizieren,ks2d1ue6_1-kraeftegleichgewicht-identifizieren,LBenutzer HE1021-933,HE1021-933,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2d-ueben-des-erweiterten-wissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2d-ueben-des-erweiterten-wissens/ks2d1ue6_1-kraeftegleichgewicht-identifizieren/,SC24SY,,,,,,,,,,,,,,,,,,
15/10/2021 11:11:08,KS2c: Ãœben des Grundwissens,KS2c, Ãœben des Grundwissens,ks2c-ueben-des-grundwissens,LBenutzer HE1021-924,HE1021-924,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a5-zerlegen-von-kraeften/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/,BE19UT,,,,,,,,,,,,,,,,,,
15/10/2021 11:11:14,"KD3a2B2_1A: Berechnen, ob sich ein Objekt fortbewegt",KD3a2B2_1A," Berechnen, ob sich ein Objekt fortbewegt",kd3a2b2_1a-berechnen-ob-sich-ein-objekt-fortbewegt,LBenutzer HE1021-936,HE1021-936,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/kd3a2-haftreibung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/kd3a2-haftreibung/kd3a2b2_1a-berechnen-ob-sich-ein-objekt-fortbewegt/,RI09JI,,,,,,,,,,,,,,,,,,
15/10/2021 11:11:18,KD2a4B3_1A: Zentripetalbeschleunigung berechnen,KD2a4B3_1A, Zentripetalbeschleunigung berechnen,kd2a4b3_1a-zentripetalbeschleunigung-berechnen,LBenutzer HE1021-922,HE1021-922,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/kd2a4b3_1a-zentripetalbeschleunigung-berechnen/,NI12KA,,,,,,,,,,,,,,,,,,
15/10/2021 11:11:25,KD2a4: Zentripetalkraft,KD2a4, Zentripetalkraft,kd2a4-zentripetalkraft,LBenutzer HE1021-922,HE1021-922,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/kd2a4b3_1a-zentripetalbeschleunigung-berechnen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/,NI12KA,,,,,,,,,,,,,,,,,,
15/10/2021 11:11:31,KS2c3Ãœ2_1: Vektoren addieren in entgegengesetzte Richtung 1D,KS2c3U2_1, Vektoren addieren in entgegengesetzte Richtung 1D,ks2c3ue2_1-vektoren-addieren-in-entgegengesetzte-richtung-1d,LBenutzer HE1021-924,HE1021-924,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/ks2c3ue2_1-vektoren-addieren-in-entgegengesetzte-richtung-1d/,BE19UT,,,,,,,,,,,,,,,,,,
15/10/2021 11:11:35,Startseite,Startseite,,startseite,LBenutzer HE1021-955,HE1021-955,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/,GI25KE,,,,,,,,,,,,,,,,,,
15/10/2021 11:11:39,KD2a4K2_1A: Radius aus Zentripetalkraft berechnen,KD2a4K2_1A, Radius aus Zentripetalkraft berechnen,kd2a4k2_1a-radius-aus-zentripetalkraft-berechnen,LBenutzer HE1021-928,HE1021-928,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/kd2a4k2_1a-radius-aus-zentripetalkraft-berechnen/,FR28JO,,,,,,,,,,,,,,,,,,
15/10/2021 11:11:39,Startseite,Startseite,,startseite,LBenutzer HE1021-950,HE1021-950,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/,ER14CL,,,,,,,,,,,,,,,,,,
15/10/2021 11:11:40,Startseite,Startseite,,startseite,LBenutzer HE1021-951,HE1021-951,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/,WE20SA,,,,,,,,,,,,,,,,,,
15/10/2021 11:12:11,Startseite,Startseite,,startseite,LBenutzer HE1021-956,HE1021-956,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/,BÜ31MI,,,,,,,,,,,,,,,,,,
15/10/2021 11:12:12,KD2a4B4_1A: Zentripetalkraft vergleichen Ã¼ber Zentripetalbeschleunigung,KD2a4B4_1A, Zentripetalkraft vergleichen Ã¼ber Zentripetalbeschleunigung,kd2a4b4_1a-zentripetalkraft-vergleichen-ueber-zentripetalbeschleunigung,LBenutzer HE1021-922,HE1021-922,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/kd2a4b4_1a-zentripetalkraft-vergleichen-ueber-zentripetalbeschleunigung/,NI12KA,,,,,,,,,,,,,,,,,,
15/10/2021 11:12:23,KS2c: Ãœben des Grundwissens,KS2c, Ãœben des Grundwissens,ks2c-ueben-des-grundwissens,LBenutzer HE1021-924,HE1021-924,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/ks2c3ue2_1-vektoren-addieren-in-entgegengesetzte-richtung-1d/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/,BE19UT,,,,,,,,,,,,,,,,,,
15/10/2021 11:12:25,Startseite,Startseite,,startseite,LBenutzer HE1021-953,HE1021-953,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/,LI13SI,,,,,,,,,,,,,,,,,,
15/10/2021 11:12:29,Startseite,Startseite,,startseite,LBenutzer HE1021-952,HE1021-952,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/,FR06BR,,,,,,,,,,,,,,,,,,
15/10/2021 11:12:32,KS2c: Ãœben des Grundwissens,KS2c, Ãœben des Grundwissens,ks2c-ueben-des-grundwissens,LBenutzer HE1021-932,HE1021-932,https://lenvi.l3hrit.de/online-lernen/kraft-2/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/,FR14AN,,,,,,,,,,,,,,,,,,
15/10/2021 11:12:33,EinfÃ¼hrungs-Tour,Einfuhrung,,einfuehrungs-tour,LBenutzer HE1021-956,HE1021-956,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/einfuehrungs-tour/,BÜ31MI,,,,,,,,,,,,,,,,,,
15/10/2021 11:12:39,EinfÃ¼hrungs-Tour,Einfuhrung,,einfuehrungs-tour,LBenutzer HE1021-951,HE1021-951,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/einfuehrungs-tour/,WE20SA,,,,,,,,,,,,,,,,,,
15/10/2021 11:12:40,KD3a2: Haftreibung,KD3a2, Haftreibung,kd3a2-haftreibung,LBenutzer HE1021-936,HE1021-936,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/kd3a2-haftreibung/kd3a2b2_1a-berechnen-ob-sich-ein-objekt-fortbewegt/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/kd3a2-haftreibung/,RI09JI,,,,,,,,,,,,,,,,,,
15/10/2021 11:12:44,Kraft,Kraft,,kraft-2,LBenutzer HE1021-951,HE1021-951,https://lenvi.l3hrit.de/einfuehrungs-tour/,https://lenvi.l3hrit.de/online-lernen/kraft-2/,WE20SA,,,,,,,,,,,,,,,,,,
15/10/2021 11:12:45,"KS2c5Ãœ9_1: Fehlende KrÃ¤fte einer Zerlegung zeichnen, mehrere KrÃ¤fte",KS2c5U9_1," Fehlende KrÃ¤fte einer Zerlegung zeichnen, mehrere KrÃ¤fte",ks2c5ue9_1-fehlende-kraaefte-einer-zerlegung-zeichnen-mehrere-kraefte,LBenutzer HE1021-924,HE1021-924,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/ks2c5ue9_1-fehlende-kraaefte-einer-zerlegung-zeichnen-mehrere-kraefte/,BE19UT,,,,,,,,,,,,,,,,,,
15/10/2021 11:12:45,Kraft,Kraft,,kraft-2,LBenutzer HE1021-956,HE1021-956,https://lenvi.l3hrit.de/einfuehrungs-tour/,https://lenvi.l3hrit.de/online-lernen/kraft-2/,BÜ31MI,,,,,,,,,,,,,,,,,,
15/10/2021 11:12:48,EinfÃ¼hrungs-Tour,Einfuhrung,,einfuehrungs-tour,LBenutzer HE1021-950,HE1021-950,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/einfuehrungs-tour/,ER14CL,,,,,,,,,,,,,,,,,,
15/10/2021 11:12:51,KS2d: Ãœben des Erweiterten Wissens,KS2d, Ãœben des Erweiterten Wissens,ks2d-ueben-des-erweiterten-wissens,LBenutzer HE1021-933,HE1021-933,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b1-mehrdimensionale-mehrkraftsysteme/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2d-ueben-des-erweiterten-wissens/,SC24SY,,,,,,,,,,,,,,,,,,
15/10/2021 11:12:53,KD3a2B3_1A: Haftreibungszahl berechnen,KD3a2B3_1A, Haftreibungszahl berechnen,kd3a2b3_1a-haftreibungszahl-berechnen,LBenutzer HE1021-936,HE1021-936,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/kd3a2-haftreibung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/kd3a2-haftreibung/kd3a2b3_1a-haftreibungszahl-berechnen/,RI09JI,,,,,,,,,,,,,,,,,,
15/10/2021 11:12:53,Kraft,Kraft,,kraft-2,LBenutzer HE1021-950,HE1021-950,https://lenvi.l3hrit.de/einfuehrungs-tour/,https://lenvi.l3hrit.de/online-lernen/kraft-2/,ER14CL,,,,,,,,,,,,,,,,,,
15/10/2021 11:12:54,EinfÃ¼hrungs-Tour,Einfuhrung,,einfuehrungs-tour,LBenutzer HE1021-952,HE1021-952,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/einfuehrungs-tour/,FR06BR,,,,,,,,,,,,,,,,,,
15/10/2021 11:12:55,KD3a: Erarbeiten des Grundwissens,KD3a, Erarbeiten des Grundwissens,kd3a-erarbeiten-des-grundwissens,LBenutzer HE1021-923,HE1021-923,https://lenvi.l3hrit.de/online-lernen/kraft-2/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/,HA05AN,,,,,,,,,,,,,,,,,,
15/10/2021 11:12:55,KS1a: Erarbeiten des Grundwissens,KS1a, Erarbeiten des Grundwissens,ks1a-erarbeiten-des-grundwissens,LBenutzer HE1021-942,HE1021-942,https://lenvi.l3hrit.de/online-lernen/kraft-2/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/,MA31CE,,,,,,,,,,,,,,,,,,
15/10/2021 11:12:58,KS2d2Ãœ4_1: Kraft in Komponentengleichung berechnen,KS2d2U4_1, Kraft in Komponentengleichung berechnen,ks2d2ue4_1-kraft-in-komponentengleichung-berechnen,LBenutzer HE1021-933,HE1021-933,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2d-ueben-des-erweiterten-wissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2d-ueben-des-erweiterten-wissens/ks2d2ue4_1-kraft-in-komponentengleichung-berechnen/,SC24SY,,,,,,,,,,,,,,,,,,
15/10/2021 11:13:01,KD3a2: Haftreibung,KD3a2, Haftreibung,kd3a2-haftreibung,LBenutzer HE1021-923,HE1021-923,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/kd3a2-haftreibung/,HA05AN,,,,,,,,,,,,,,,,,,
15/10/2021 11:13:03,KD2a4K1_1A: Flugrichtung KÃ¶rper ohne Zentripetalkraft,KD2a4K1_1A, Flugrichtung KÃ¶rper ohne Zentripetalkraft,kd2a4k1_1a-flugrichtung-koerper-ohne-zentripetalkraft,LBenutzer HE1021-922,HE1021-922,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/kd2a4k1_1a-flugrichtung-koerper-ohne-zentripetalkraft/,NI12KA,,,,,,,,,,,,,,,,,,
15/10/2021 11:13:03,KS1a1: Kraft und Wirkung,KS1a1, Kraft und Wirkung,ka1a1-kraft-und-wirkung,LBenutzer HE1021-942,HE1021-942,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,MA31CE,,,,,,,,,,,,,,,,,,
15/10/2021 11:13:03,Kraft,Kraft,,kraft-2,LBenutzer HE1021-952,HE1021-952,https://lenvi.l3hrit.de/einfuehrungs-tour/,https://lenvi.l3hrit.de/online-lernen/kraft-2/,FR06BR,,,,,,,,,,,,,,,,,,
15/10/2021 11:13:05,EinfÃ¼hrungs-Tour,Einfuhrung,,einfuehrungs-tour,LBenutzer HE1021-955,HE1021-955,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/einfuehrungs-tour/,GI25KE,,,,,,,,,,,,,,,,,,
15/10/2021 11:13:06,KS2c3Ãœ1_1: KrÃ¤fte addieren als Vektor 1D,KS2c3U1_1, KrÃ¤fte addieren als Vektor 1D,ks2c3ue1_1-kraefte-addieren-als-vektor-1d,LBenutzer HE1021-932,HE1021-932,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/ks2c3ue1_1-kraefte-addieren-als-vektor-1d/,FR14AN,,,,,,,,,,,,,,,,,,
15/10/2021 11:13:13,Kraft,Kraft,,kraft-2,LBenutzer HE1021-955,HE1021-955,https://lenvi.l3hrit.de/einfuehrungs-tour/,https://lenvi.l3hrit.de/online-lernen/kraft-2/,GI25KE,,,,,,,,,,,,,,,,,,
15/10/2021 11:13:14,EinfÃ¼hrungs-Tour,Einfuhrung,,einfuehrungs-tour,LBenutzer HE1021-953,HE1021-953,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/einfuehrungs-tour/,LI13SI,,,,,,,,,,,,,,,,,,
15/10/2021 11:13:21,Kraft,Kraft,,kraft-2,LBenutzer HE1021-953,HE1021-953,https://lenvi.l3hrit.de/einfuehrungs-tour/,https://lenvi.l3hrit.de/online-lernen/kraft-2/,LI13SI,,,,,,,,,,,,,,,,,,
15/10/2021 11:13:31,KS2c: Ãœben des Grundwissens,KS2c, Ãœben des Grundwissens,ks2c-ueben-des-grundwissens,LBenutzer HE1021-924,HE1021-924,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/ks2c5ue9_1-fehlende-kraaefte-einer-zerlegung-zeichnen-mehrere-kraefte/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/,BE19UT,,,,,,,,,,,,,,,,,,
15/10/2021 11:13:31,KS2a: Erarbeiten des Grundwissens,KS2a, Erarbeiten des Grundwissens,ks2a-erarbeiten-des-grundwissens,LBenutzer HE1021-950,HE1021-950,https://lenvi.l3hrit.de/online-lernen/kraft-2/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/,ER14CL,,,,,,,,,,,,,,,,,,
15/10/2021 11:13:35,KS2a1: Verschieben von KrÃ¤ften,KS2a1, Verschieben von KrÃ¤ften,ks2a1-verschieben-von-kraeften,LBenutzer HE1021-950,HE1021-950,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,ER14CL,,,,,,,,,,,,,,,,,,
15/10/2021 11:13:38,KS3a2B1_1A: Auflagekraft einzeichnen,KS3a2B1_1A, Auflagekraft einzeichnen,ks3a2b1_1a-normalkraft-einzeichnen,LBenutzer HE1021-927,HE1021-927,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/ks3a7-zerlegung-der-gewichtskraft/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/ks3a2-normalkraft/ks3a2b1_1a-normalkraft-einzeichnen/,ST01MA,,,,,,,,,,,,,,,,,,
15/10/2021 11:13:48,KD1c: Ãœben des Grundwissens,KD1c, Ãœben des Grundwissens,kd1c-ueben-des-grundwissens,LBenutzer HE1021-940,HE1021-940,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd1c-ueben-des-grundwissens/kd1c2ue1_1-einzeichnen-einfacher-kraft/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd1c-ueben-des-grundwissens/,GR04ST,,,,,,,,,,,,,,,,,,
15/10/2021 11:13:50,KS3a2: Auflagekraft,KS3a2, Auflagekraft,ks3a2-normalkraft,LBenutzer HE1021-927,HE1021-927,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/ks3a2-normalkraft/ks3a2b1_1a-normalkraft-einzeichnen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/ks3a2-normalkraft/,ST01MA,,,,,,,,,,,,,,,,,,
